date,UnixTime,e2v03,no2,Temp,Rh,days from start,O3_sqrt,O3_sq,O3_cu,ln_O3,temp_sqrt,temp_sq,temp_cu,ln_temp,rh_sqrt,rh_sq,rh_cu,ln_rh,03_mult_temp,03_sq_mult_temp_sq,ln_03_mult_ln_temp,03_mult_rh,03_sq_mult_rh_sq,ln_03_mult_ln_rh,temp_mult_rh,temp_sq_mult_rh_sq,ln_temp_mult_ln_rh,03_mult_rh_&_temp,03_sq_mult_rh_sq_&_temp_sq,ln_03_mult_ln_rh_&_ln_temp,e2v03_int_lag_1,e2v03_int_lag_2,e2v03_int_lag_3,e2v03_int_lag_4,e2v03_int_lag_5,e2v03_int_lead_1,e2v03_int_lead_2,e2v03_int_lead_3,e2v03_int_lead_4,e2v03_int_lead_5,diff,e2v03_slope_lag_1,e2v03_slope_lag_2,e2v03_slope_lag_3,e2v03_slope_lag_4,e2v03_slope_lag_5,e2v03_slope_lead_1,e2v03_slope_lead_2,e2v03_slope_lead_3,e2v03_slope_lead_4,e2v03_slope_lead_5,ln_O3_int_lag_1,ln_O3_int_lag_2,ln_O3_int_lag_3,ln_O3_int_lag_4,ln_O3_int_lag_5,ln_O3_int_lead_1,ln_O3_int_lead_2,ln_O3_int_lead_3,ln_O3_int_lead_4,ln_O3_int_lead_5,ln_O3_slope_lag_1,ln_O3_slope_lag_2,ln_O3_slope_lag_3,ln_O3_slope_lag_4,ln_O3_slope_lag_5,ln_O3_slope_lead_1,ln_O3_slope_lead_2,ln_O3_slope_lead_3,ln_O3_slope_lead_4,ln_O3_slope_lead_5,Temp_int_lag_1,Temp_int_lag_2,Temp_int_lag_3,Temp_int_lag_4,Temp_int_lag_5,Temp_int_lead_1,Temp_int_lead_2,Temp_int_lead_3,Temp_int_lead_4,Temp_int_lead_5,Temp_slope_lag_1,Temp_slope_lag_2,Temp_slope_lag_3,Temp_slope_lag_4,Temp_slope_lag_5,Temp_slope_lead_1,Temp_slope_lead_2,Temp_slope_lead_3,Temp_slope_lead_4,Temp_slope_lead_5,ln_temp_int_lag_1,ln_temp_int_lag_2,ln_temp_int_lag_3,ln_temp_int_lag_4,ln_temp_int_lag_5,ln_temp_int_lead_1,ln_temp_int_lead_2,ln_temp_int_lead_3,ln_temp_int_lead_4,ln_temp_int_lead_5,ln_temp_slope_lag_1,ln_temp_slope_lag_2,ln_temp_slope_lag_3,ln_temp_slope_lag_4,ln_temp_slope_lag_5,ln_temp_slope_lead_1,ln_temp_slope_lead_2,ln_temp_slope_lead_3,ln_temp_slope_lead_4,ln_temp_slope_lead_5,Rh_int_lag_1,Rh_int_lag_2,Rh_int_lag_3,Rh_int_lag_4,Rh_int_lag_5,Rh_int_lead_1,Rh_int_lead_2,Rh_int_lead_3,Rh_int_lead_4,Rh_int_lead_5,Rh_slope_lag_1,Rh_slope_lag_2,Rh_slope_lag_3,Rh_slope_lag_4,Rh_slope_lag_5,Rh_slope_lead_1,Rh_slope_lead_2,Rh_slope_lead_3,Rh_slope_lead_4,Rh_slope_lead_5,ln_rh_int_lag_1,ln_rh_int_lag_2,ln_rh_int_lag_3,ln_rh_int_lag_4,ln_rh_int_lag_5,ln_rh_int_lead_1,ln_rh_int_lead_2,ln_rh_int_lead_3,ln_rh_int_lead_4,ln_rh_int_lead_5,ln_rh_slope_lag_1,ln_rh_slope_lag_2,ln_rh_slope_lag_3,ln_rh_slope_lag_4,ln_rh_slope_lag_5,ln_rh_slope_lead_1,ln_rh_slope_lead_2,ln_rh_slope_lead_3,ln_rh_slope_lead_4,ln_rh_slope_lead_5,O3_ppb,day,chunk,O3_fit,ref_fit
2014-07-28 12:55:00,-2.06420871051,1.84194173054,1.97803931952,1.78255577264,-1.20231209551,-2.1514849514,1.78495130805,1.94254941368,2.02036991146,1.72477048166,1.67979472875,1.98232517011,2.16650355449,1.57702762395,-1.22594951781,-1.11897809371,-1.02263525404,-1.22770347894,1.9698488838,2.21842853119,1.66035358279,-0.795117859947,-0.853144347017,-1.04271729114,-0.453526123381,-0.533057872878,-0.424168839903,2.11385464755,2.28421523539,0.829736873911,0.0,1.83339609291,1.83181950769,1.82961027901,1.82697489922,0.0,1.85343303215,1.86061825989,1.86725222664,1.7706763797,0.341834938403,0.0501568315356,0.0840528520643,0.120470440809,0.141477149944,0.987953233635,0.0796634765907,0.14457834627,0.14546701048,0.163314284544,-2.58436619105,0.0,1.71844766801,1.71739063465,1.71594206852,1.71420728079,0.0,1.73407392783,1.73990723071,1.74542057659,1.67005462379,0.0393240799535,0.0654083939742,0.0934676292189,0.109812839557,0.762849801578,0.0613831239263,0.110731273777,0.111996835251,0.125738899354,-2.06161502241,0.0,1.78450922639,1.78399430877,1.78257837174,1.78100949589,0.0,1.78711605242,1.78968911842,1.79405868048,1.70384818028,0.0279128550993,0.0571945840735,0.0944131193796,0.103572508009,0.012334039599,0.00548864592215,0.0112621100287,0.0156570103237,0.045401069638,-2.33110672849,0.0,1.57867283257,1.57864630869,1.57815685983,1.57761118701,0.0,1.5811517064,1.58351776941,1.58716902262,1.52487363988,0.0199686019615,0.0396527946309,0.0644510817342,0.0709484643354,0.0122909524386,0.00548339982675,0.0104424537708,0.0141310461763,0.0339625743208,-1.62188677436,0.0,-1.23781689347,-1.23863134222,-1.23317273259,-1.22532520713,0.0,-1.19563994602,-1.20211714376,-1.21151304042,-1.16601716361,0.0246313272694,-0.0166226189097,-0.149277894111,-0.172633144414,-0.337805661472,0.201530545852,0.235020343155,0.0449876053727,0.0568266925266,1.19979334642,0.0,-1.28690930083,-1.28745714663,-1.27703421742,-1.26248339914,0.0,-1.21400836279,-1.22339388783,-1.23730894124,-1.16921661575,0.0438391591551,-0.0260004546821,-0.2495236275,-0.289017621679,-0.559177511292,0.341834938403,0.396234186631,0.0805689339022,0.101880493942,1.80706422796,76,7-28,7-28 PM,67.4355847521,76
2014-07-28 12:56:00,-2.06402744937,1.8576655536,1.99530053148,1.78331920609,-1.18141116467,-2.1514849514,1.79848586531,1.96316932105,2.04642210178,1.73630908198,1.68041284,1.98343482392,2.16802495428,1.57751964593,-1.19845790978,-1.10794081316,-1.01732937367,-1.19282892781,1.98018811389,2.2357299271,1.66447639219,-0.729573455941,-0.798152389744,-0.989442107611,-0.370407879869,-0.454753965692,-0.334719317097,2.26533608608,2.47516624517,0.960517895645,0.0,1.84124625226,1.83936834224,1.8379296085,1.83578487059,0.0,1.86428313776,1.86995612282,1.73876534213,1.57115024918,0.226892783188,0.0796920392574,0.0908189358765,0.114452823857,0.143194017725,0.160322874787,0.126512259448,0.123930651082,0.145179330445,-2.95540145707,-2.63530214796,0.0,1.72422080497,1.72294533336,1.72206815536,1.72069917341,0.0,1.74203247333,1.74675113371,1.64423928648,1.51320406449,0.0613871136865,0.0703846078004,0.088811651719,0.110949103848,0.124278433273,0.0962594477347,0.095195427045,0.111619513629,-2.35773382088,-2.10167004623,0.0,1.78617920615,1.78732112484,1.78773027319,1.78692362308,0.0,1.78795067847,1.79242181117,1.67081631138,1.51607952097,0.00550674977953,0.0233850040639,0.0505566807654,0.0846740119597,0.0951175995199,0.0100717230772,0.0151749974943,0.0495429686274,-2.63433970519,-2.33721273289,0.0,1.57974933745,1.58079180154,1.58148216434,1.581430842,0.0,1.58168959739,1.58527764315,1.50103630771,1.39375566329,0.0054891296324,0.0178009615021,0.0360367807233,0.0586806605413,0.0659160511951,0.00844413720838,0.0129664229836,0.0359524002327,-1.83447319952,-1.62646306983,0.0,-1.22035404159,-1.2306164389,-1.23500682146,-1.23291885372,0.0,-1.20437442214,-1.21456627632,-1.15110369168,-1.06811355348,0.20152325609,0.158003013775,0.100320402238,-0.0305319409001,-0.0665597705392,0.136157491478,-0.0844744413161,-0.0470561818263,1.25391841643,1.14897867895,0.0,-1.25713044478,-1.27379907399,-1.28013271628,-1.27529994724,0.0,-1.22879591252,-1.24432783171,-1.14956856465,-1.02606723406,0.341851529598,0.26932745904,0.172524588021,-0.0483763730597,-0.108969502179,0.226892783188,-0.139030196328,-0.0755039490362,1.85222476577,1.70430665106,79,7-28,7-28 PM,70.1475009204,79
2014-07-28 12:57:00,-2.0638580742,1.86360276545,1.99112960639,1.78422144424,-1.21972953788,-2.1514849514,1.80359191883,1.97096901675,2.05629402106,1.74065829444,1.68114327485,1.98474645197,2.16982357254,1.57810103231,-1.24902720276,-1.12804235115,-1.02692939618,-1.25719338659,1.98456203844,2.24306329156,1.66633128266,-0.829738726544,-0.881783067513,-1.07958960886,-0.520423910792,-0.595171764479,-0.497821346633,2.03718199375,2.16964462953,0.741788457376,0.0,1.85400276236,1.84968453886,1.84723283237,1.84523527125,0.0,1.87209390587,1.67199678485,1.46940452859,1.36821523743,-0.425118688364,0.126540989431,0.144235386961,0.146260227763,0.16060796359,0.18181131055,0.0501283744305,0.0908231398593,-3.5178507933,-3.03558361114,-2.68798697887,0.0,1.73358556966,1.73052264105,1.72890509938,1.72764950456,0.0,1.74774983939,1.59116492001,1.43269599302,1.3537770874,0.0962635340772,0.110180130345,0.112459829774,0.123777965374,0.140166193463,0.0391426670946,0.0703656744246,-2.80513010718,-2.41982770746,-2.14094070115,0.0,1.78663149257,1.7883836157,1.79010270546,1.7909071399,0.0,1.79257590301,1.6073819505,1.42053217111,1.32747311328,0.0100898169934,0.0109288438258,0.0259053499933,0.0493313712909,0.0803425805199,0.0110901844024,0.0539481549062,-3.07916481823,-2.64344777111,-2.34964281647,0.0,1.58004077252,1.58147659944,1.58301199404,1.58400177842,0.0,1.58466768083,1.45598574663,1.32628952729,1.26202619694,0.00844986436869,0.00975718025131,0.0200910995807,0.035772987863,0.0563175486806,0.009101266906,0.037949524169,-2.14640023383,-1.84106799897,-1.63561227712,0.0,-1.19445081153,-1.20890333631,-1.22099288514,-1.22778892365,0.0,-1.22049960876,-1.11975099099,-1.01790946762,-0.966730677661,0.13615015192,0.235912911315,0.20464011939,0.152046575444,0.0314609488488,-0.256080833839,-0.152627821521,1.38421635365,1.22839040318,1.08148050017,0.0,-1.21337796421,-1.23697709273,-1.25637664031,-1.26663179314,0.0,-1.25581593486,-1.10554722016,-0.954119098254,-0.877546400411,0.226908744125,0.397158152778,0.347270762811,0.259899490503,0.0559610476463,-0.425118688364,-0.250887273657,2.01565203895,1.79371668483,1.5935891777,72,7-28,7-28 PM,70.553782323,72
2014-07-28 12:58:00,-2.06367978455,1.87325888863,2.00498991036,1.79254980007,-1.21356644278,-2.1514849514,1.81189099847,1.9836703412,2.07239024464,1.74772277309,1.68788262991,1.99686498281,2.18645692698,1.58346271311,-1.24084357599,-1.12484887031,-1.02542306508,-1.24671330692,1.99692909696,2.2638435559,1.67270139373,-0.807548963919,-0.863459955205,-1.06243652385,-0.487606616977,-0.56480256363,-0.463996661756,2.10151295745,2.26512013442,0.793337484737,0.0,1.8648621508,1.86150722346,1.85774951562,1.85494841082,0.0,1.46867915016,1.26446711111,1.19651859763,1.163321759,0.0666183583102,0.0501568316151,0.123581025873,0.146260227763,0.151042556767,0.164663972979,0.0791542506435,-4.38865872873,-3.56819480351,-3.05803461545,-2.70788042005,0.0,1.74154744347,1.73919553707,1.73662344001,1.73478165662,0.0,1.4311302662,1.27134102534,1.2184701282,1.192916244,0.0391465952648,0.094636056591,0.112359847944,0.116487677144,0.127147693144,0.0607143594684,-3.50075139151,-2.84533769769,-2.43654032169,-2.15574288918,0.0,1.78746648136,1.78902807774,1.79109121951,1.79289890104,0.0,1.41824574347,1.23013108561,1.16786614391,1.13679851996,0.0111082761095,0.0148436372656,0.0164461182932,0.0287148315389,0.0494888657186,0.0655778776143,-3.82230048338,-3.09036441561,-2.65797144547,-2.36512590141,0.0,1.5805787574,1.5818918114,1.5836489993,1.58528595986,0.0,1.3233829983,1.19273283024,1.14991324387,1.12886057011,0.00910699347918,0.0122834413441,0.0139781925175,0.0224335419425,0.0363156433872,0.0442538154981,-2.66761008194,-2.15446703537,-1.8517155044,-1.6470338755,0.0,-1.20318223747,-1.2003055308,-1.20941192372,-1.21945278721,0.0,-1.01503785558,-0.912265447865,-0.877613549135,-0.861879795831,-0.256088472173,-0.083786324086,0.0459872168401,0.0512839037643,0.0245778293641,0.0385416184488,1.89073442769,1.5759881637,1.34254938336,1.18540222479,0.0,-1.22816705525,-1.22247321675,-1.23672934862,-1.25249727992,0.0,-0.951634549482,-0.799365654614,-0.747430606255,-0.722988627496,-0.425106302585,-0.138379981647,0.0812142928224,0.0912846699817,0.0458443261539,0.0666183583102,2.77770904573,2.31768056291,1.9894456986,1.7720497898,73,7-28,7-28 PM,71.2569523881,73
2014-07-28 15:24:00,-2.03764355236,1.05822985531,1.17260166375,1.03716795614,-0.810017701265,-2.1514849514,1.08681866144,0.981817226243,0.883912065229,1.10858412012,1.05187055032,0.979903170918,0.892119590258,1.05668154219,-0.741784709366,-0.882678862372,-0.892333171304,-0.650583063407,0.988682076578,0.790536904221,1.07348520246,-0.325014570205,-0.436334225601,-0.436545010348,0.090046739491,0.00170263487976,0.28804738067,1.8216183118,1.90231321585,1.29905989758,0.0,1.87267960144,1.87085730307,1.86825526721,1.86480934038,0.0,1.05768239261,1.05743157133,1.05835126811,1.05958029952,3.91440589166,0.0791828114914,0.0904628262255,0.145973674594,0.16502276661,0.168570961284,-6.35746113063,-4.47124951015,-3.61077145062,-3.09454833397,-2.74023459001,0.0,1.74726720056,1.746043912,1.7443239433,1.74201310817,0.0,1.10865747454,1.10880625698,1.10999321038,1.1114616143,0.0607183473766,0.0697931553519,0.111983285945,0.126802833944,0.129900514197,-5.07310832504,-3.56559822139,-2.8770051877,-2.46368684136,-2.17978625353,0.0,1.79209371609,1.7917626855,1.79306824762,1.79480330236,0.0,1.03883827056,1.03898182818,1.03905829175,1.03932322418,0.065595851132,0.0536356811484,0.0502700376651,0.0468770213934,0.0544862985409,-5.5379975666,-3.87423517216,-3.13803449232,-2.70178862878,-2.39696435689,0.0,1.5835573607,1.58365223384,1.58492173849,1.58651222078,0.0,1.0587262495,1.05931218059,1.05992757634,1.06071537747,0.0442595106634,0.0372892283328,0.0357978480545,0.0341415422126,0.0395063808659,-3.86893139853,-2.70213373989,-2.18667925561,-1.88156426629,-1.66817798065,0.0,-1.219301793,-1.21274824817,-1.20906007815,-1.21480097545,0.0,-0.806171895544,-0.805113184042,-0.80682134354,-0.805367062036,0.0385342045348,-0.151983316965,-0.0461284305844,0.0580301222709,0.0620525908926,2.67062051646,1.92212628778,1.54257844044,1.31673453835,1.24806091139,0.0,-1.25518989387,-1.24341120267,-1.23608030007,-1.24452508394,0.0,-0.644334985913,-0.642195192017,-0.643465099693,-0.640641898899,0.0666334404178,-0.250294266291,-0.0749308488166,0.102457157301,0.110641602917,3.91440589166,2.80622252057,2.26537155712,1.94793865154,1.8453989332,82,7-28,7-28 PM,70.4169424838,82
2014-07-28 15:25:00,-2.03746526271,1.05274935308,1.17029161342,1.03536347876,-0.797066269473,-2.1514849514,1.08176227991,0.975561430141,0.877032300155,1.1039636982,1.05028622262,0.977672822431,0.889519232488,1.05531393045,-0.726809906054,-0.873827883051,-0.886826910256,-0.633884594004,0.984592691678,0.785471790848,1.07103129688,-0.298713216372,-0.411477311903,-0.414926505601,0.130991823577,0.0441518691853,0.326770417996,1.86955530044,1.95959851878,1.34688163308,0.0,1.46891970305,1.67263897596,1.73955160384,1.77134808939,0.0,1.05493718495,1.05605787463,1.05743451727,1.05878543855,0.107473879226,-6.3574555576,-4.3904651978,-3.50270805981,-2.93539537826,-2.56263092827,-0.0389861581562,-0.0241631625603,-0.0170722198316,-0.0125930267158,-0.0122096825521,0.0,1.43051521551,1.59035603535,1.6430589376,1.66831595717,0.0,1.10634300339,1.10764802921,1.10922018547,1.11079127253,-5.07311855412,-3.50321499896,-2.79889433726,-2.34876525061,-2.05163868325,-0.0321174525225,-0.0186176087487,-0.0119789383132,-0.00768411164655,-0.00696756236224,0.0,1.41760086669,1.60659315258,1.66971336958,1.7022563911,0.0,1.03633438915,1.03591842703,1.03603736189,1.03682743682,-5.53796743835,-3.82450108444,-3.07270966303,-2.62492844799,-2.32038065041,-0.00876981580839,-0.0189738390735,-0.029141376506,-0.0289404438413,-0.0234728319539,0.0,1.32222706777,1.45432002678,1.49875384798,1.5218610362,0.0,1.05682774475,1.05698835263,1.05763517938,1.05882118613,-3.86892220704,-2.67072715016,-2.14638491716,-1.83329020013,-1.62008377169,-0.0052309335235,-0.0119777077925,-0.0190084279672,-0.0183060149057,-0.0136956133751,0.0,-1.01391178935,-1.11798182227,-1.14869235257,-1.16293355716,0.0,-0.801065586645,-0.803722470122,-0.801487581546,-0.79879699231,2.67061510746,1.89268651951,1.38626152487,1.25612986712,1.20222857455,0.0835040813397,0.0431582521935,0.0261111119653,0.111181283037,0.0749935069453,0.0,-0.950976803734,-1.10460379459,-1.14831599878,-1.16757797722,0.0,-0.637746469891,-0.64039612307,-0.636641392938,-0.632236158544,3.91444207224,2.77985097491,2.0171933036,1.85353875727,1.80838061488,0.107473879226,0.0564383994544,0.0352821299888,0.144716238707,0.0995222917112,83,7-28,7-28 PM,68.9940473486,83
2014-07-28 15:26:00,-2.03728697306,1.05274935308,1.16798156309,1.03217094243,-0.799835196227,-2.1514849514,1.08176227991,0.975561430141,0.877032300155,1.1039636982,1.04748235439,0.973729145896,0.884924015798,1.05289288776,-0.730006650881,-0.875725800132,-0.888011131588,-0.637443989121,0.982475261643,0.782852033562,1.06923255347,-0.305214208553,-0.417636433054,-0.419876989419,0.117404848567,0.0300320946535,0.314562999938,1.85099162434,1.9405034178,1.33062362522,0.0,1.05757131603,1.26457613336,1.46973633358,1.5714282115,0.0,1.05493718495,1.05605787463,1.05729263815,1.05793321888,-0.0256225721409,-0.0389580192366,-4.47308264282,-3.55285486841,-3.01510710127,-2.61320472172,0.00378881744094,0.00574039594546,0.00709290461456,0.00492369008754,-0.0108980271331,0.0,1.10790756415,1.27032316175,1.43134061699,1.51131967563,0.0,1.10634300339,1.10764802921,1.10910048507,1.1100718979,-0.0321137216914,-3.56809616854,-2.83902098189,-2.4106614988,-2.09153655462,0.00458993207435,0.00702398065416,0.00873273375385,0.00731862933115,-0.00586113216491,0.0,1.03802849723,1.22907791778,1.41920074297,1.51428850116,0.0,1.03271767299,1.03264615785,1.03355090119,1.03484651569,-0.00875168102293,-3.8764610707,-3.08388875601,-2.63400954292,-2.32646448057,-0.0189544306493,-0.0303567842262,-0.029141376506,-0.022540180593,-0.0206379003108,0.0,1.05752411994,1.1909850336,1.32393570301,1.390682785,0.0,1.0540835725,1.05450472974,1.05574767846,1.057317263,-0.00522519414488,-2.70528215718,-2.15445109081,-1.83988145576,-1.6246563278,-0.0129775057933,-0.0206357382281,-0.0190204873394,-0.0134560792171,-0.0115532146132,0.0,-0.805118767613,-0.910603198842,-1.01558990181,-1.06511613968,0.0,-0.803394780043,-0.798294199526,-0.794453308374,-0.795227648471,0.0834967016746,1.92409846786,1.57818305459,1.2305803578,1.15136996919,-0.0206195164968,-0.0254081783862,0.0829076406357,0.0444929335589,0.0215043840239,0.0,-0.643645210395,-0.79836310981,-0.952813238014,-1.02438423868,0.0,-0.640742033775,-0.633477802847,-0.627658228189,-0.627669329087,0.107489185356,2.80837903247,2.31936166088,1.79500602994,1.70558367346,-0.0256225721409,-0.0312010502959,0.106981284984,0.0590155912894,0.0300952542723,84,7-28,7-28 PM,68.4268986204,84
2014-07-28 15:27:00,-2.0371086834,1.05274935308,1.16194976423,1.02814557138,-0.801710921004,-2.1514849514,1.08176227991,0.975561430141,0.877032300155,1.1039636982,1.04394553759,0.968760914031,0.879139904302,1.04983766911,-0.732173656323,-0.877009743486,-0.888811173159,-0.63985846373,0.979805460105,0.779551672821,1.06696263882,-0.309618105979,-0.421803086399,-0.42323508926,0.105693932413,0.0178887828948,0.3042253231,1.83499117786,1.92140831683,1.31685576344,0.0,1.05482375969,1.0572697301,1.19638999841,1.36809272525,0.0,1.05493718495,1.05584527719,1.05615761541,1.05561419645,-0.0181003154594,0.00381710912772,-0.0245605983593,-3.5952647393,-3.03742638488,-2.66551495437,0.00378881744094,0.00574039594546,0.00335306388639,-0.0143200270117,-0.0329775619246,0.0,1.10559212507,1.10768219012,1.2169375055,1.35174458267,0.0,1.10634300339,1.10746867792,1.10814244538,1.1081133981,0.00459376455835,-0.019237249002,-2.87062471894,-2.42732091851,-2.13065313448,0.00458993207435,0.00702398065416,0.00552637717416,-0.00918426127927,-0.0248113808265,0.0,1.03552352759,1.03779470676,1.16630405498,1.32548197394,0.0,1.02979647855,1.03073153227,1.03212177121,1.03377315235,-0.0189362737724,-0.0193218332587,-3.13147155761,-2.64849020946,-2.33884942374,-0.0250652001893,-0.0232424437832,-0.0159315958086,-0.014416771024,-0.00777167561708,0.0,1.05562528378,1.05752278616,1.14748738957,1.25889276293,0.0,1.05186582048,1.05305090753,1.05466236624,1.05650208083,-0.0129717594933,-0.0126833398484,-2.18666080372,-1.85052323959,-1.63379805912,-0.0176410053474,-0.0152462065108,-0.00899994771005,-0.00730127064663,-0.00179641693242,0.0,-0.800014241894,-0.803506151823,-0.875390649809,-0.963822519608,0.0,-0.790225877484,-0.786596501132,-0.788924774252,-0.791438739495,-0.0206269754752,0.0439280440679,1.54474724777,1.34483546649,1.0838134268,-0.0147034029099,0.117507393825,0.0640311472283,0.034740658735,0.0376784766219,0.0,-0.637056007653,-0.641162299868,-0.746068387031,-0.875817383761,0.0,-0.623929760569,-0.618527112237,-0.620578906234,-0.622815718938,-0.0256079958156,0.0571885830787,2.26702843704,1.99081749407,1.59482378629,-0.0181003154594,0.149927213114,0.0832630436473,0.0466460666041,0.0510195302673,85,7-28,7-28 PM,66.3829326995,85
2014-07-28 15:28:00,-2.03692742226,1.05274935308,1.17029161342,1.026341094,-0.773575052828,-2.1514849514,1.08176227991,0.975561430141,0.877032300155,1.1039636982,1.04235952218,0.966535308318,0.876550593069,1.04846714373,-0.699792289326,-0.85760282816,-0.876625425677,-0.603916303778,0.978608652897,0.778073218564,1.06594439059,-0.24355963523,-0.358823763725,-0.373245989462,0.197273727876,0.113512490279,0.38980867108,1.96011525404,2.07416912464,1.43083680334,0.0,1.05482375969,1.0558942362,1.05798955751,1.16279490746,0.0,1.05451233109,1.054144513,1.05306904178,1.05148420371,0.233907093388,0.00381710912772,0.00535261420797,-0.0156423230557,-3.07372587634,-2.68526694974,0.00378881744094,0.00111246423096,-0.0190859802134,-0.0392381736108,-0.0592106726929,0.0,1.10559212507,1.10652320555,1.10837083582,1.19073429127,0.0,1.10598459875,1.10603321346,1.10553423518,1.10462319233,0.00459376455835,0.00641791892845,-0.0113663377089,-2.45438103363,-2.1453972474,0.00458993207435,0.00305442384201,-0.0137289435354,-0.0305802880321,-0.0473569726154,0.0,1.03190523955,1.03472915884,1.03737861312,1.13460506667,0.0,1.02889229978,1.03005271047,1.03166863155,1.03309248332,-0.0250470300575,-0.0307103230633,-0.0282702509634,-2.69217764039,-2.35427628114,-0.00876981580839,-0.00261085472292,-0.0030089839647,0.00306086932822,-0.0064632454971,0.0,1.0528806325,1.05519823368,1.05746497294,1.12566592019,0.0,1.05117904821,1.05253521992,1.05431810337,1.05598476473,-0.0176352548807,-0.0213492321733,-0.0191587021327,-1.88035596181,-1.64521032473,-0.00525238300116,0.000428180494842,0.000808275092229,0.00596432873854,-0.000815212238015,0.0,-0.802342621912,-0.802116154555,-0.804647221358,-0.859063946692,0.0,-0.780035655582,-0.784914186025,-0.788288018957,-0.7905942574,-0.0147108573819,-0.024682263505,0.0270959862178,1.31899888387,1.18782500935,0.184078010932,0.0900395164909,0.0493308689344,0.0500861499494,0.0430273885167,0.0,-0.640051883764,-0.639362883547,-0.642074531575,-0.721211718945,0.0,-0.610883726853,-0.616345303357,-0.619741872157,-0.621720007846,-0.0180856978874,-0.0304956883121,0.0359065220022,1.94929296227,1.77335276335,0.233907093388,0.115487708621,0.0646798765356,0.0663417090732,0.0579749764452,83,7-28,7-28 PM,68.0253606542,83
2014-07-28 15:29:00,-2.03674913261,1.05190118039,1.160281394,1.026341094,-0.78139057134,-2.1514849514,1.08097951712,0.97459384517,0.875968836889,1.10324821212,1.04235952218,0.966535308318,0.876550593069,1.04846714373,-0.708760662784,-0.863025399535,-0.880050289466,-0.613841554904,0.978162134464,0.777521780867,1.06572189348,-0.262555431344,-0.377039375446,-0.387300238509,0.17115817963,0.0860888862632,0.365623749501,1.92317738511,2.03597892269,1.39804365629,0.0,1.05482375969,1.0558942362,1.05707125996,1.05884872328,0.0,1.05153835714,1.04972906113,1.04771041926,1.0384878416,-0.0674469630518,0.00381710912772,0.00535261420797,0.00842814461662,-0.00985249129379,-2.71739107596,-0.00283111923781,-0.0266551258339,-0.0481416656636,-0.0688438921777,-0.272354697472,0.0,1.10559212507,1.10652320555,1.10759717132,1.10920398603,0.0,1.10347457638,1.10230456944,1.10100586626,1.09358312472,0.00459376455835,0.00641791892845,0.00930363763934,-0.00619550547258,-2.16934627967,-0.00109435137887,-0.0207841878636,-0.0386882516057,-0.0560357425096,-0.231781424617,0.0,1.02898277551,1.03145459651,1.03435492543,1.03702634539,0.0,1.02844020985,1.02982643689,1.03106444412,1.04148740047,-0.00875168102293,-0.023592517213,-0.0282702509634,-0.0272443504134,-2.38599911381,0.00447018459694,0.00201346612107,0.00819061207076,-0.00333939238405,0.231670964898,0.0,1.05066249334,1.05271383644,1.05517163979,1.05748940136,0.0,1.05083555088,1.05236328856,1.0538588421,1.06230824059,-0.00524664360337,-0.0159548065136,-0.0191707605662,-0.0180989597169,-1.6663371527,0.0048259626945,0.00394267785977,0.00931795907595,0.00109783351783,0.178632980739,0.0,-0.78917831808,-0.79669068121,-0.799317134425,-0.802600965737,0.0,-0.786866463808,-0.789063896762,-0.790572846753,-0.802630940456,0.184070707876,0.118324763162,0.0839368569507,0.112430482512,1.250537875,-0.0540455575934,-0.0669197826516,-0.0450515981027,-0.0402658067149,-0.270648110234,0.0,-0.623237858217,-0.632443227497,-0.635248964158,-0.638839474056,0.0,-0.61957243133,-0.621624417054,-0.622646417726,-0.637375339178,0.233923092785,0.150725209932,0.107638872308,0.145310946516,1.84673000544,-0.0674469630518,-0.0832606860521,-0.0554341413593,-0.0493546329411,-0.353579560467,83,7-28,7-28 PM,70.6839066487,83
